,id,gender,age,angle,width,height,facepart,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,forehead_wrinkle,partname,image_name,label_name,adj_forehead_wrinkle,adj_forehead_wrinkle_2
35677,0903,F,57,R30,2136,3216,01,899.0,1060.0,1906.0,1316.0,2.0,이마,0903_01_R30.jpg,0903_01_R30_01.json,0.0,1.0
35686,0905,F,51,F,2136,3216,01,521.0,816.0,1652.0,1237.0,2.0,이마,0905_01_F.jpg,0905_01_F_01.json,0.0,1.0
35695,0905,F,51,L15,2136,3216,01,406.0,841.0,1552.0,1234.0,2.0,이마,0905_01_L15.jpg,0905_01_L15_01.json,0.0,1.0
35704,0905,F,51,L30,2136,3216,01,328.0,860.0,1428.0,1242.0,2.0,이마,0905_01_L30.jpg,0905_01_L30_01.json,0.0,1.0
35713,0905,F,51,R15,2136,3216,01,627.0,882.0,1770.0,1268.0,2.0,이마,0905_01_R15.jpg,0905_01_R15_01.json,0.0,1.0
35722,0905,F,51,R30,2136,3216,01,838.0,874.0,1888.0,1265.0,2.0,이마,0905_01_R30.jpg,0905_01_R30_01.json,0.0,1.0
35731,0906,F,56,F,2136,3216,01,580.0,646.0,1621.0,979.0,2.0,이마,0906_01_F.jpg,0906_01_F_01.json,0.0,1.0
35740,0906,F,56,L15,2136,3216,01,401.0,640.0,1498.0,904.0,2.0,이마,0906_01_L15.jpg,0906_01_L15_01.json,0.0,1.0
35749,0906,F,56,L30,2136,3216,01,448.0,618.0,1364.0,914.0,2.0,이마,0906_01_L30.jpg,0906_01_L30_01.json,0.0,1.0
35758,0906,F,56,R15,2136,3216,01,667.0,648.0,1749.0,985.0,2.0,이마,0906_01_R15.jpg,0906_01_R15_01.json,0.0,1.0
35767,0906,F,56,R30,2136,3216,01,764.0,645.0,1758.0,963.0,2.0,이마,0906_01_R30.jpg,0906_01_R30_01.json,0.0,1.0
35776,0907,F,51,F,2136,3216,01,499.0,922.0,1666.0,1267.0,2.0,이마,0907_01_F.jpg,0907_01_F_01.json,0.0,1.0
35785,0907,F,51,L15,2136,3216,01,367.0,886.0,1422.0,1274.0,2.0,이마,0907_01_L15.jpg,0907_01_L15_01.json,0.0,1.0
35794,0907,F,51,L30,2136,3216,01,358.0,888.0,1318.0,1276.0,2.0,이마,0907_01_L30.jpg,0907_01_L30_01.json,0.0,1.0
35803,0907,F,51,R15,2136,3216,01,654.0,889.0,1784.0,1292.0,2.0,이마,0907_01_R15.jpg,0907_01_R15_01.json,0.0,1.0
35812,0907,F,51,R30,2136,3216,01,723.0,899.0,1775.0,1271.0,2.0,이마,0907_01_R30.jpg,0907_01_R30_01.json,0.0,1.0
35821,0908,F,53,F,2136,3216,01,502.0,896.0,1688.0,1307.0,2.0,이마,0908_01_F.jpg,0908_01_F_01.json,0.0,1.0
35830,0908,F,53,L15,2136,3216,01,379.0,835.0,1422.0,1275.0,2.0,이마,0908_01_L15.jpg,0908_01_L15_01.json,0.0,1.0
35839,0908,F,53,L30,2136,3216,01,345.0,877.0,1352.0,1293.0,2.0,이마,0908_01_L30.jpg,0908_01_L30_01.json,0.0,1.0
35848,0908,F,53,R15,2136,3216,01,606.0,854.0,1757.0,1272.0,2.0,이마,0908_01_R15.jpg,0908_01_R15_01.json,0.0,1.0
35857,0908,F,53,R30,2136,3216,01,785.0,858.0,1861.0,1248.0,2.0,이마,0908_01_R30.jpg,0908_01_R30_01.json,0.0,1.0
35866,0909,F,53,F,2136,3216,01,544.0,821.0,1601.0,1205.0,2.0,이마,0909_01_F.jpg,0909_01_F_01.json,0.0,1.0
35875,0909,F,53,L15,2136,3216,01,323.0,867.0,1375.0,1294.0,2.0,이마,0909_01_L15.jpg,0909_01_L15_01.json,0.0,1.0
35884,0909,F,53,L30,2136,3216,01,322.0,891.0,1247.0,1291.0,2.0,이마,0909_01_L30.jpg,0909_01_L30_01.json,0.0,1.0
35893,0909,F,53,R15,2136,3216,01,594.0,919.0,1789.0,1314.0,2.0,이마,0909_01_R15.jpg,0909_01_R15_01.json,0.0,1.0
35902,0909,F,53,R30,2136,3216,01,708.0,909.0,1835.0,1291.0,2.0,이마,0909_01_R30.jpg,0909_01_R30_01.json,0.0,1.0
35911,0910,F,52,F,2136,3216,01,491.0,835.0,1712.0,1275.0,1.0,이마,0910_01_F.jpg,0910_01_F_01.json,0.0,0.0
35920,0910,F,52,L15,2136,3216,01,322.0,834.0,1459.0,1285.0,1.0,이마,0910_01_L15.jpg,0910_01_L15_01.json,0.0,0.0
35929,0910,F,52,L30,2136,3216,01,267.0,823.0,1284.0,1282.0,1.0,이마,0910_01_L30.jpg,0910_01_L30_01.json,0.0,0.0
35938,0910,F,52,R15,2136,3216,01,636.0,817.0,1782.0,1267.0,1.0,이마,0910_01_R15.jpg,0910_01_R15_01.json,0.0,0.0
35947,0910,F,52,R30,2136,3216,01,780.0,778.0,1762.0,1264.0,1.0,이마,0910_01_R30.jpg,0910_01_R30_01.json,0.0,0.0
35956,0911,F,59,F,2136,3216,01,488.0,984.0,1668.0,1387.0,3.0,이마,0911_01_F.jpg,0911_01_F_01.json,1.0,1.0
35965,0911,F,59,L15,2136,3216,01,319.0,868.0,1404.0,1223.0,3.0,이마,0911_01_L15.jpg,0911_01_L15_01.json,1.0,1.0
35974,0911,F,59,L30,2136,3216,01,317.0,864.0,1296.0,1234.0,3.0,이마,0911_01_L30.jpg,0911_01_L30_01.json,1.0,1.0
35983,0911,F,59,R15,2136,3216,01,628.0,823.0,1722.0,1243.0,3.0,이마,0911_01_R15.jpg,0911_01_R15_01.json,1.0,1.0
35992,0911,F,59,R30,2136,3216,01,765.0,793.0,1721.0,1187.0,3.0,이마,0911_01_R30.jpg,0911_01_R30_01.json,1.0,1.0
36001,0912,M,27,F,2136,3216,01,431.0,831.0,1636.0,1293.0,1.0,이마,0912_01_F.jpg,0912_01_F_01.json,0.0,0.0
36010,0912,M,27,L15,2136,3216,01,338.0,818.0,1470.0,1289.0,1.0,이마,0912_01_L15.jpg,0912_01_L15_01.json,0.0,0.0
36019,0912,M,27,L30,2136,3216,01,301.0,844.0,1356.0,1278.0,1.0,이마,0912_01_L30.jpg,0912_01_L30_01.json,0.0,0.0
36028,0912,M,27,R15,2136,3216,01,599.0,840.0,1828.0,1293.0,1.0,이마,0912_01_R15.jpg,0912_01_R15_01.json,0.0,0.0
36037,0912,M,27,R30,2136,3216,01,645.0,835.0,1835.0,1277.0,1.0,이마,0912_01_R30.jpg,0912_01_R30_01.json,0.0,0.0
36046,0913,F,57,F,2136,3216,01,554.0,663.0,1607.0,1263.0,2.0,이마,0913_01_F.jpg,0913_01_F_01.json,0.0,1.0
36055,0913,F,57,L15,2136,3216,01,354.0,637.0,1304.0,1187.0,2.0,이마,0913_01_L15.jpg,0913_01_L15_01.json,0.0,1.0
36064,0913,F,57,L30,2136,3216,01,350.0,669.0,1184.0,1169.0,2.0,이마,0913_01_L30.jpg,0913_01_L30_01.json,0.0,1.0
36073,0913,F,57,R15,2136,3216,01,651.0,634.0,1716.0,1165.0,2.0,이마,0913_01_R15.jpg,0913_01_R15_01.json,0.0,1.0
36082,0913,F,57,R30,2136,3216,01,824.0,603.0,1718.0,1153.0,2.0,이마,0913_01_R30.jpg,0913_01_R30_01.json,0.0,1.0
36091,0915,F,55,F,2136,3216,01,513.0,788.0,1602.0,1116.0,2.0,이마,0915_01_F.jpg,0915_01_F_01.json,0.0,1.0
36100,0915,F,55,L15,2136,3216,01,335.0,783.0,1364.0,1115.0,2.0,이마,0915_01_L15.jpg,0915_01_L15_01.json,0.0,1.0
36109,0915,F,55,L30,2136,3216,01,339.0,759.0,1234.0,1123.0,2.0,이마,0915_01_L30.jpg,0915_01_L30_01.json,0.0,1.0
36118,0915,F,55,R15,2136,3216,01,689.0,812.0,1792.0,1159.0,2.0,이마,0915_01_R15.jpg,0915_01_R15_01.json,0.0,1.0
36127,0915,F,55,R30,2136,3216,01,809.0,786.0,1819.0,1124.0,2.0,이마,0915_01_R30.jpg,0915_01_R30_01.json,0.0,1.0
36136,0916,F,50,F,2136,3216,01,446.0,833.0,1626.0,1234.0,3.0,이마,0916_01_F.jpg,0916_01_F_01.json,1.0,1.0
36145,0916,F,50,L15,2136,3216,01,287.0,816.0,1350.0,1257.0,3.0,이마,0916_01_L15.jpg,0916_01_L15_01.json,1.0,1.0
36154,0916,F,50,L30,2136,3216,01,257.0,829.0,1225.0,1247.0,3.0,이마,0916_01_L30.jpg,0916_01_L30_01.json,1.0,1.0
36163,0916,F,50,R15,2136,3216,01,662.0,815.0,1771.0,1229.0,3.0,이마,0916_01_R15.jpg,0916_01_R15_01.json,1.0,1.0
36172,0916,F,50,R30,2136,3216,01,733.0,842.0,1838.0,1221.0,3.0,이마,0916_01_R30.jpg,0916_01_R30_01.json,1.0,1.0
36181,0917,F,51,F,2136,3216,01,451.0,870.0,1629.0,1205.0,2.0,이마,0917_01_F.jpg,0917_01_F_01.json,0.0,1.0
36190,0917,F,51,L15,2136,3216,01,302.0,783.0,1360.0,1123.0,2.0,이마,0917_01_L15.jpg,0917_01_L15_01.json,0.0,1.0
36199,0917,F,51,L30,2136,3216,01,298.0,760.0,1199.0,1109.0,2.0,이마,0917_01_L30.jpg,0917_01_L30_01.json,0.0,1.0
36208,0917,F,51,R15,2136,3216,01,710.0,796.0,1798.0,1127.0,2.0,이마,0917_01_R15.jpg,0917_01_R15_01.json,0.0,1.0
36217,0917,F,51,R30,2136,3216,01,888.0,758.0,1857.0,1090.0,2.0,이마,0917_01_R30.jpg,0917_01_R30_01.json,0.0,1.0
36226,0918,M,65,F,2136,3216,01,451.0,734.0,1714.0,1263.0,2.0,이마,0918_01_F.jpg,0918_01_F_01.json,0.0,1.0
36235,0918,M,65,L15,2136,3216,01,262.0,694.0,1468.0,1214.0,2.0,이마,0918_01_L15.jpg,0918_01_L15_01.json,0.0,1.0
36244,0918,M,65,L30,2136,3216,01,324.0,685.0,1364.0,1209.0,2.0,이마,0918_01_L30.jpg,0918_01_L30_01.json,0.0,1.0
36253,0918,M,65,R15,2136,3216,01,536.0,716.0,1813.0,1219.0,2.0,이마,0918_01_R15.jpg,0918_01_R15_01.json,0.0,1.0
36262,0918,M,65,R30,2136,3216,01,629.0,710.0,1821.0,1211.0,2.0,이마,0918_01_R30.jpg,0918_01_R30_01.json,0.0,1.0
36271,0919,F,22,F,2136,3216,01,414.0,968.0,1639.0,1345.0,1.0,이마,0919_01_F.jpg,0919_01_F_01.json,0.0,0.0
36280,0919,F,22,L15,2136,3216,01,291.0,926.0,1473.0,1361.0,1.0,이마,0919_01_L15.jpg,0919_01_L15_01.json,0.0,0.0
36289,0919,F,22,L30,2136,3216,01,261.0,900.0,1201.0,1356.0,1.0,이마,0919_01_L30.jpg,0919_01_L30_01.json,0.0,0.0
36298,0919,F,22,R15,2136,3216,01,679.0,930.0,1828.0,1340.0,1.0,이마,0919_01_R15.jpg,0919_01_R15_01.json,0.0,0.0
36307,0919,F,22,R30,2136,3216,01,878.0,884.0,1839.0,1340.0,1.0,이마,0919_01_R30.jpg,0919_01_R30_01.json,0.0,0.0
36316,0920,M,67,F,2136,3216,01,422.0,779.0,1686.0,1340.0,3.0,이마,0920_01_F.jpg,0920_01_F_01.json,1.0,1.0
36325,0920,M,67,L15,2136,3216,01,336.0,707.0,1509.0,1229.0,3.0,이마,0920_01_L15.jpg,0920_01_L15_01.json,1.0,1.0
36334,0920,M,67,L30,2136,3216,01,299.0,723.0,1404.0,1223.0,3.0,이마,0920_01_L30.jpg,0920_01_L30_01.json,1.0,1.0
36343,0920,M,67,R15,2136,3216,01,479.0,721.0,1795.0,1204.0,3.0,이마,0920_01_R15.jpg,0920_01_R15_01.json,1.0,1.0
36352,0920,M,67,R30,2136,3216,01,613.0,710.0,1835.0,1207.0,3.0,이마,0920_01_R30.jpg,0920_01_R30_01.json,1.0,1.0
36361,0921,F,37,F,2136,3216,01,506.0,998.0,1659.0,1346.0,1.0,이마,0921_01_F.jpg,0921_01_F_01.json,0.0,0.0
36370,0921,F,37,L15,2136,3216,01,276.0,977.0,1417.0,1308.0,1.0,이마,0921_01_L15.jpg,0921_01_L15_01.json,0.0,0.0
36379,0921,F,37,L30,2136,3216,01,291.0,947.0,1255.0,1302.0,1.0,이마,0921_01_L30.jpg,0921_01_L30_01.json,0.0,0.0
36388,0921,F,37,R15,2136,3216,01,644.0,972.0,1768.0,1295.0,1.0,이마,0921_01_R15.jpg,0921_01_R15_01.json,0.0,0.0
36397,0921,F,37,R30,2136,3216,01,832.0,953.0,1815.0,1292.0,1.0,이마,0921_01_R30.jpg,0921_01_R30_01.json,0.0,0.0
36406,0922,F,52,F,2136,3216,01,489.0,992.0,1618.0,1409.0,2.0,이마,0922_01_F.jpg,0922_01_F_01.json,0.0,1.0
36415,0922,F,52,L15,2136,3216,01,254.0,936.0,1254.0,1372.0,2.0,이마,0922_01_L15.jpg,0922_01_L15_01.json,0.0,1.0
36424,0922,F,52,L30,2136,3216,01,208.0,890.0,1007.0,1374.0,2.0,이마,0922_01_L30.jpg,0922_01_L30_01.json,0.0,1.0
36433,0922,F,52,R15,2136,3216,01,769.0,944.0,1875.0,1360.0,2.0,이마,0922_01_R15.jpg,0922_01_R15_01.json,0.0,1.0
36442,0922,F,52,R30,2136,3216,01,1025.0,858.0,1922.0,1314.0,2.0,이마,0922_01_R30.jpg,0922_01_R30_01.json,0.0,1.0
36451,0923,M,31,F,2136,3216,01,408.0,862.0,1666.0,1363.0,2.0,이마,0923_01_F.jpg,0923_01_F_01.json,0.0,1.0
36460,0923,M,31,L15,2136,3216,01,284.0,784.0,1402.0,1311.0,2.0,이마,0923_01_L15.jpg,0923_01_L15_01.json,0.0,1.0
36469,0923,M,31,L30,2136,3216,01,280.0,812.0,1329.0,1343.0,2.0,이마,0923_01_L30.jpg,0923_01_L30_01.json,0.0,1.0
36478,0923,M,31,R15,2136,3216,01,561.0,812.0,1804.0,1291.0,2.0,이마,0923_01_R15.jpg,0923_01_R15_01.json,0.0,1.0
36487,0923,M,31,R30,2136,3216,01,744.0,753.0,1801.0,1278.0,2.0,이마,0923_01_R30.jpg,0923_01_R30_01.json,0.0,1.0
36496,0924,M,43,F,2136,3216,01,421.0,777.0,1578.0,1229.0,1.0,이마,0924_01_F.jpg,0924_01_F_01.json,0.0,0.0
36505,0924,M,43,L15,2136,3216,01,220.0,796.0,1365.0,1221.0,1.0,이마,0924_01_L15.jpg,0924_01_L15_01.json,0.0,0.0
36514,0924,M,43,L30,2136,3216,01,213.0,786.0,1218.0,1200.0,1.0,이마,0924_01_L30.jpg,0924_01_L30_01.json,0.0,0.0
36523,0924,M,43,R15,2136,3216,01,628.0,766.0,1807.0,1210.0,1.0,이마,0924_01_R15.jpg,0924_01_R15_01.json,0.0,0.0
36532,0924,M,43,R30,2136,3216,01,799.0,729.0,1854.0,1234.0,1.0,이마,0924_01_R30.jpg,0924_01_R30_01.json,0.0,0.0
36541,0925,M,31,F,2136,3216,01,426.0,808.0,1678.0,1272.0,1.0,이마,0925_01_F.jpg,0925_01_F_01.json,0.0,0.0
36550,0925,M,31,L15,2136,3216,01,254.0,831.0,1400.0,1328.0,1.0,이마,0925_01_L15.jpg,0925_01_L15_01.json,0.0,0.0
36559,0925,M,31,L30,2136,3216,01,199.0,867.0,1258.0,1332.0,1.0,이마,0925_01_L30.jpg,0925_01_L30_01.json,0.0,0.0
36568,0925,M,31,R15,2136,3216,01,739.0,884.0,1909.0,1335.0,1.0,이마,0925_01_R15.jpg,0925_01_R15_01.json,0.0,0.0
36577,0925,M,31,R30,2136,3216,01,837.0,869.0,1942.0,1360.0,1.0,이마,0925_01_R30.jpg,0925_01_R30_01.json,0.0,0.0
36586,0926,F,50,F,2136,3216,01,608.0,884.0,1647.0,1315.0,2.0,이마,0926_01_F.jpg,0926_01_F_01.json,0.0,1.0
36595,0926,F,50,L15,2136,3216,01,243.0,870.0,1309.0,1250.0,2.0,이마,0926_01_L15.jpg,0926_01_L15_01.json,0.0,1.0
36604,0926,F,50,L30,2136,3216,01,382.0,835.0,1301.0,1235.0,2.0,이마,0926_01_L30.jpg,0926_01_L30_01.json,0.0,1.0
36613,0926,F,50,R15,2136,3216,01,746.0,863.0,1772.0,1285.0,2.0,이마,0926_01_R15.jpg,0926_01_R15_01.json,0.0,1.0
36622,0926,F,50,R30,2136,3216,01,892.0,866.0,1862.0,1248.0,2.0,이마,0926_01_R30.jpg,0926_01_R30_01.json,0.0,1.0
36631,0927,F,50,F,2136,3216,01,455.0,961.0,1669.0,1327.0,1.0,이마,0927_01_F.jpg,0927_01_F_01.json,0.0,0.0
36640,0927,F,50,L15,2136,3216,01,289.0,978.0,1371.0,1336.0,1.0,이마,0927_01_L15.jpg,0927_01_L15_01.json,0.0,0.0
36649,0927,F,50,L30,2136,3216,01,203.0,966.0,1131.0,1349.0,1.0,이마,0927_01_L30.jpg,0927_01_L30_01.json,0.0,0.0
36658,0927,F,50,R15,2136,3216,01,731.0,972.0,1824.0,1363.0,1.0,이마,0927_01_R15.jpg,0927_01_R15_01.json,0.0,0.0
36667,0927,F,50,R30,2136,3216,01,984.0,952.0,1919.0,1336.0,1.0,이마,0927_01_R30.jpg,0927_01_R30_01.json,0.0,0.0
36676,0928,M,33,F,2136,3216,01,474.0,817.0,1588.0,1246.0,1.0,이마,0928_01_F.jpg,0928_01_F_01.json,0.0,0.0
36685,0928,M,33,L15,2136,3216,01,272.0,797.0,1373.0,1216.0,1.0,이마,0928_01_L15.jpg,0928_01_L15_01.json,0.0,0.0
36694,0928,M,33,L30,2136,3216,01,253.0,784.0,1162.0,1254.0,1.0,이마,0928_01_L30.jpg,0928_01_L30_01.json,0.0,0.0
36703,0928,M,33,R15,2136,3216,01,697.0,795.0,1777.0,1254.0,1.0,이마,0928_01_R15.jpg,0928_01_R15_01.json,0.0,0.0
36712,0928,M,33,R30,2136,3216,01,884.0,743.0,1841.0,1265.0,1.0,이마,0928_01_R30.jpg,0928_01_R30_01.json,0.0,0.0
36721,0929,M,49,F,2136,3216,01,487.0,718.0,1684.0,1201.0,4.0,이마,0929_01_F.jpg,0929_01_F_01.json,1.0,2.0
36730,0929,M,49,L15,2136,3216,01,361.0,691.0,1576.0,1161.0,4.0,이마,0929_01_L15.jpg,0929_01_L15_01.json,1.0,2.0
36739,0929,M,49,L30,2136,3216,01,287.0,673.0,1292.0,1177.0,4.0,이마,0929_01_L30.jpg,0929_01_L30_01.json,1.0,2.0
36748,0929,M,49,R15,2136,3216,01,549.0,719.0,1835.0,1184.0,4.0,이마,0929_01_R15.jpg,0929_01_R15_01.json,1.0,2.0
36757,0929,M,49,R30,2136,3216,01,708.0,705.0,1883.0,1183.0,4.0,이마,0929_01_R30.jpg,0929_01_R30_01.json,1.0,2.0
36766,0930,M,41,F,2136,3216,01,399.0,720.0,1678.0,1188.0,1.0,이마,0930_01_F.jpg,0930_01_F_01.json,0.0,0.0
36775,0930,M,41,L15,2136,3216,01,266.0,711.0,1371.0,1197.0,1.0,이마,0930_01_L15.jpg,0930_01_L15_01.json,0.0,0.0
36784,0930,M,41,L30,2136,3216,01,274.0,716.0,1247.0,1213.0,1.0,이마,0930_01_L30.jpg,0930_01_L30_01.json,0.0,0.0
36793,0930,M,41,R15,2136,3216,01,631.0,702.0,1823.0,1194.0,1.0,이마,0930_01_R15.jpg,0930_01_R15_01.json,0.0,0.0
36802,0930,M,41,R30,2136,3216,01,739.0,653.0,1801.0,1177.0,1.0,이마,0930_01_R30.jpg,0930_01_R30_01.json,0.0,0.0
36811,0931,F,52,F,2136,3216,01,598.0,901.0,1589.0,1313.0,4.0,이마,0931_01_F.jpg,0931_01_F_01.json,1.0,2.0
36820,0931,F,52,L15,2136,3216,01,389.0,860.0,1350.0,1281.0,4.0,이마,0931_01_L15.jpg,0931_01_L15_01.json,1.0,2.0
36829,0931,F,52,L30,2136,3216,01,318.0,847.0,1236.0,1265.0,4.0,이마,0931_01_L30.jpg,0931_01_L30_01.json,1.0,2.0
36838,0931,F,52,R15,2136,3216,01,783.0,880.0,1737.0,1316.0,4.0,이마,0931_01_R15.jpg,0931_01_R15_01.json,1.0,2.0
36847,0931,F,52,R30,2136,3216,01,858.0,903.0,1836.0,1329.0,4.0,이마,0931_01_R30.jpg,0931_01_R30_01.json,1.0,2.0
36856,0932,F,59,F,2136,3216,01,447.0,872.0,1509.0,1270.0,2.0,이마,0932_01_F.jpg,0932_01_F_01.json,0.0,1.0
36865,0932,F,59,L15,2136,3216,01,368.0,890.0,1293.0,1243.0,2.0,이마,0932_01_L15.jpg,0932_01_L15_01.json,0.0,1.0
36874,0932,F,59,L30,2136,3216,01,347.0,886.0,1143.0,1270.0,2.0,이마,0932_01_L30.jpg,0932_01_L30_01.json,0.0,1.0
36883,0932,F,59,R15,2136,3216,01,748.0,900.0,1747.0,1288.0,2.0,이마,0932_01_R15.jpg,0932_01_R15_01.json,0.0,1.0
36892,0932,F,59,R30,2136,3216,01,901.0,842.0,1746.0,1276.0,2.0,이마,0932_01_R30.jpg,0932_01_R30_01.json,0.0,1.0
36901,0933,M,39,F,2136,3216,01,483.0,686.0,1587.0,1089.0,2.0,이마,0933_01_F.jpg,0933_01_F_01.json,0.0,1.0
36910,0933,M,39,L15,2136,3216,01,279.0,686.0,1324.0,1084.0,2.0,이마,0933_01_L15.jpg,0933_01_L15_01.json,0.0,1.0
36919,0933,M,39,L30,2136,3216,01,204.0,757.0,1103.0,1158.0,2.0,이마,0933_01_L30.jpg,0933_01_L30_01.json,0.0,1.0
36928,0933,M,39,R15,2136,3216,01,575.0,741.0,1784.0,1124.0,2.0,이마,0933_01_R15.jpg,0933_01_R15_01.json,0.0,1.0
36937,0933,M,39,R30,2136,3216,01,784.0,672.0,1764.0,1181.0,2.0,이마,0933_01_R30.jpg,0933_01_R30_01.json,0.0,1.0
36946,0934,F,57,F,2136,3216,01,536.0,695.0,1623.0,1176.0,4.0,이마,0934_01_F.jpg,0934_01_F_01.json,1.0,2.0
36955,0934,F,57,L15,2136,3216,01,328.0,690.0,1399.0,1157.0,4.0,이마,0934_01_L15.jpg,0934_01_L15_01.json,1.0,2.0
36964,0934,F,57,L30,2136,3216,01,259.0,708.0,1178.0,1165.0,4.0,이마,0934_01_L30.jpg,0934_01_L30_01.json,1.0,2.0
36973,0934,F,57,R15,2136,3216,01,620.0,713.0,1817.0,1154.0,4.0,이마,0934_01_R15.jpg,0934_01_R15_01.json,1.0,2.0
36982,0934,F,57,R30,2136,3216,01,750.0,679.0,1818.0,1149.0,4.0,이마,0934_01_R30.jpg,0934_01_R30_01.json,1.0,2.0
36991,0935,M,38,F,2136,3216,01,464.0,677.0,1565.0,1144.0,1.0,이마,0935_01_F.jpg,0935_01_F_01.json,0.0,0.0
37000,0935,M,38,L15,2136,3216,01,213.0,699.0,1200.0,1168.0,1.0,이마,0935_01_L15.jpg,0935_01_L15_01.json,0.0,0.0
37009,0935,M,38,L30,2136,3216,01,336.0,682.0,1176.0,1166.0,1.0,이마,0935_01_L30.jpg,0935_01_L30_01.json,0.0,0.0
37018,0935,M,38,R15,2136,3216,01,590.0,733.0,1743.0,1200.0,1.0,이마,0935_01_R15.jpg,0935_01_R15_01.json,0.0,0.0
37027,0935,M,38,R30,2136,3216,01,852.0,699.0,1820.0,1237.0,1.0,이마,0935_01_R30.jpg,0935_01_R30_01.json,0.0,0.0
37036,0937,M,61,F,2136,3216,01,512.0,828.0,1545.0,1183.0,6.0,이마,0937_01_F.jpg,0937_01_F_01.json,2.0,3.0
37045,0937,M,61,L15,2136,3216,01,340.0,881.0,1378.0,1220.0,6.0,이마,0937_01_L15.jpg,0937_01_L15_01.json,2.0,3.0
37054,0937,M,61,L30,2136,3216,01,343.0,851.0,1100.0,1239.0,6.0,이마,0937_01_L30.jpg,0937_01_L30_01.json,2.0,3.0
37063,0937,M,61,R15,2136,3216,01,821.0,863.0,1833.0,1247.0,6.0,이마,0937_01_R15.jpg,0937_01_R15_01.json,2.0,3.0
37072,0937,M,61,R30,2136,3216,01,919.0,837.0,1793.0,1265.0,6.0,이마,0937_01_R30.jpg,0937_01_R30_01.json,2.0,3.0
37081,0938,M,29,F,2136,3216,01,421.0,830.0,1584.0,1307.0,1.0,이마,0938_01_F.jpg,0938_01_F_01.json,0.0,0.0
37090,0938,M,29,L15,2136,3216,01,278.0,833.0,1276.0,1303.0,1.0,이마,0938_01_L15.jpg,0938_01_L15_01.json,0.0,0.0
37099,0938,M,29,L30,2136,3216,01,236.0,836.0,1090.0,1321.0,1.0,이마,0938_01_L30.jpg,0938_01_L30_01.json,0.0,0.0
37108,0938,M,29,R15,2136,3216,01,646.0,866.0,1876.0,1312.0,1.0,이마,0938_01_R15.jpg,0938_01_R15_01.json,0.0,0.0
37117,0938,M,29,R30,2136,3216,01,812.0,844.0,1904.0,1295.0,1.0,이마,0938_01_R30.jpg,0938_01_R30_01.json,0.0,0.0
37126,0939,M,39,F,2136,3216,01,456.0,836.0,1634.0,1282.0,1.0,이마,0939_01_F.jpg,0939_01_F_01.json,0.0,0.0
37135,0939,M,39,L15,2136,3216,01,216.0,884.0,1429.0,1271.0,1.0,이마,0939_01_L15.jpg,0939_01_L15_01.json,0.0,0.0
37144,0939,M,39,L30,2136,3216,01,275.0,852.0,1199.0,1279.0,1.0,이마,0939_01_L30.jpg,0939_01_L30_01.json,0.0,0.0
37153,0939,M,39,R15,2136,3216,01,644.0,879.0,1828.0,1289.0,1.0,이마,0939_01_R15.jpg,0939_01_R15_01.json,0.0,0.0
37162,0939,M,39,R30,2136,3216,01,791.0,863.0,1860.0,1313.0,1.0,이마,0939_01_R30.jpg,0939_01_R30_01.json,0.0,0.0
37171,0940,M,39,F,2136,3216,01,358.0,783.0,1613.0,1266.0,2.0,이마,0940_01_F.jpg,0940_01_F_01.json,0.0,1.0
37180,0940,M,39,L15,2136,3216,01,335.0,681.0,1395.0,1140.0,2.0,이마,0940_01_L15.jpg,0940_01_L15_01.json,0.0,1.0
37189,0940,M,39,L30,2136,3216,01,246.0,694.0,1215.0,1177.0,2.0,이마,0940_01_L30.jpg,0940_01_L30_01.json,0.0,1.0
37198,0940,M,39,R15,2136,3216,01,546.0,683.0,1735.0,1188.0,2.0,이마,0940_01_R15.jpg,0940_01_R15_01.json,0.0,1.0
37207,0940,M,39,R30,2136,3216,01,704.0,656.0,1785.0,1221.0,2.0,이마,0940_01_R30.jpg,0940_01_R30_01.json,0.0,1.0
37216,0941,M,44,F,2136,3216,01,497.0,766.0,1600.0,1227.0,2.0,이마,0941_01_F.jpg,0941_01_F_01.json,0.0,1.0
37225,0941,M,44,L15,2136,3216,01,299.0,783.0,1406.0,1214.0,2.0,이마,0941_01_L15.jpg,0941_01_L15_01.json,0.0,1.0
37234,0941,M,44,L30,2136,3216,01,220.0,804.0,1259.0,1218.0,2.0,이마,0941_01_L30.jpg,0941_01_L30_01.json,0.0,1.0
37243,0941,M,44,R15,2136,3216,01,689.0,783.0,1830.0,1188.0,2.0,이마,0941_01_R15.jpg,0941_01_R15_01.json,0.0,1.0
37252,0941,M,44,R30,2136,3216,01,800.0,758.0,1815.0,1221.0,2.0,이마,0941_01_R30.jpg,0941_01_R30_01.json,0.0,1.0
37261,0942,M,33,F,2136,3216,01,468.0,792.0,1612.0,1261.0,1.0,이마,0942_01_F.jpg,0942_01_F_01.json,0.0,0.0
37270,0942,M,33,L15,2136,3216,01,225.0,830.0,1405.0,1266.0,1.0,이마,0942_01_L15.jpg,0942_01_L15_01.json,0.0,0.0
37279,0942,M,33,L30,2136,3216,01,241.0,804.0,1211.0,1255.0,1.0,이마,0942_01_L30.jpg,0942_01_L30_01.json,0.0,0.0
